"","country1","country2","year","exports"
"85417","Portugal","Chile",2009,56.25
"85418","Portugal","Argentina",2009,66.51
"85419","Portugal","Uruguay",2009,6.34
"85420","Portugal","United Kingdom",2009,2205.29
"85421","Portugal","Ireland",2009,116.55
"85422","Portugal","Netherlands",2009,1526.63
"85423","Portugal","Belgium",2009,1262.9
"85424","Portugal","Luxembourg",2009,54.3
"85425","Portugal","France",2009,4965.92
"85426","Portugal","Monaco",2009,NA
"85427","Portugal","Liechtenstein",2009,NA
"85428","Portugal","Switzerland",2009,429.03
"85429","Portugal","Spain",2009,12138.7
"85430","Portugal","Andorra",2009,NA
"85431","Portugal","Germany",2009,NA
"85432","Portugal","Poland",2009,347.84
"85433","Portugal","Austria",2009,270.48
"85434","Portugal","Hungary",2009,141.62
"85435","Portugal","Czech Republic",2009,287.85
"85436","Portugal","Slovakia",2009,77.85
"85437","Portugal","Italy",2009,1572.23
"85438","Portugal","San Marino",2009,NA
"85439","Portugal","Malta",2009,8.62
"85440","Portugal","Albania",2009,3.67
"85441","Portugal","",2009,NA
"85442","Portugal","Macedonia",2009,13.55
"85443","Portugal","Croatia",2009,33.36
"85444","Portugal","Yugoslavia",2009,7.39
"85445","Portugal","Bosnia and Herzegovina",2009,1.51
"85446","Portugal","Slovenia",2009,29.12
"85447","Portugal","Greece",2009,148.91
"85448","Portugal","Cyprus",2009,31.65
"85449","Portugal","Bulgaria",2009,40.59
"85450","Portugal","Moldova",2009,3.7
"85451","Portugal","Romania",2009,185.57
"85452","Portugal","Russia",2009,240
"85453","Portugal","Estonia",2009,8.37
"85454","Portugal","Latvia",2009,10.48
"85455","Portugal","Lithuania",2009,16.12
"85456","Portugal","Ukraine",2009,41.92
"85457","Portugal","Belarus",2009,10.88
"85458","Portugal","Armenia",2009,1.85
"85459","Portugal","Georgia",2009,2.88
"85460","Portugal","Azerbaijan",2009,1.18
"85461","Portugal","Finland",2009,239.07
"85462","Portugal","Sweden",2009,470.86
"85463","Portugal","Norway",2009,202.57
"85464","Portugal","Denmark",2009,383.13
"85465","Portugal","Iceland",2009,8.81
"85466","Portugal","Cape Verde",2009,341.98
"85467","Portugal","Sao Tome and Principe",2009,54.89
"85468","Portugal","Guinea-Bissau",2009,51.27
"85469","Portugal","Equatorial Guinea",2009,21.44
"85470","Portugal","Gambia",2009,2.03
"85471","Portugal","Mali",2009,3.89
"85472","Portugal","Senegal",2009,56.98
"85473","Portugal","Benin",2009,10.35
"85474","Portugal","Mauritania",2009,17.15
"85475","Portugal","Niger",2009,2.58
"85476","Portugal","Ivory Coast",2009,20.97
"85477","Portugal","Guinea",2009,13.98
"85478","Portugal","Burkina Faso",2009,9.01
"85479","Portugal","Liberia",2009,1.82
"85480","Portugal","Sierra Leone",2009,0.1
"85481","Portugal","Ghana",2009,11.15
"85482","Portugal","Togo",2009,2.27
"85483","Portugal","Cameroon",2009,27.22
"85484","Portugal","Nigeria",2009,51.57
"85485","Portugal","Gabon",2009,3.33
"85486","Portugal","Central African Republic",2009,0.66
"85487","Portugal","Chad",2009,0.28
"85488","Portugal","Congo",2009,6.92
"85489","Portugal","Democratic Republic of t",2009,NA
"85490","Portugal","Uganda",2009,0.34
"85491","Portugal","Kenya",2009,5.73
"85492","Portugal","Tanzania",2009,1.35
"85493","Portugal","Burundi",2009,0.25
"85494","Portugal","Rwanda",2009,0.09
"85495","Portugal","Somalia",2009,0.05
"85496","Portugal","Djibouti",2009,1.26
"85497","Portugal","Ethiopia",2009,4.43
"85498","Portugal","Eritrea",2009,0.31
"85499","Portugal","Angola",2009,3436.26
"85500","Portugal","Mozambique",2009,125.62
"85501","Portugal","Zambia",2009,0.46
"85502","Portugal","Zimbabwe",2009,0.9
"85503","Portugal","Malawi",2009,0.91
"85504","Portugal","South Africa",2009,113.97
"85505","Portugal","Namibia",2009,7.05
"85506","Portugal","Lesotho",2009,0
"85507","Portugal","Botswana",2009,8.07
"85508","Portugal","Swaziland",2009,1.52
"85509","Portugal","Madagascar",2009,2.9
"85510","Portugal","Comoros",2009,0.01
"85511","Portugal","Mauritius",2009,4.08
"85512","Portugal","Seychelles",2009,1.45
"85513","Portugal","Morocco",2009,331.12
"85514","Portugal","Algeria",2009,329.03
"85515","Portugal","Tunisia",2009,180.3
"85516","Portugal","Libya",2009,53.83
"85517","Portugal","Sudan",2009,5.89
"85518","Portugal","Iran",2009,55.6
"85519","Portugal","Turkey",2009,417.99
"85520","Portugal","Iraq",2009,1.1
"85521","Portugal","Egypt",2009,67.1
"85522","Portugal","Syria",2009,25.42
"85523","Portugal","Lebanon",2009,32.33
"85524","Portugal","Jordan",2009,8.88
"85525","Portugal","Israel",2009,99.6
"85526","Portugal","Saudi Arabia",2009,100.82
"85527","Portugal","Yemen",2009,1.46
"85528","Portugal","Kuwait",2009,16.61
"85529","Portugal","Bahrain",2009,4.31
"85530","Portugal","Qatar",2009,12.72
"85531","Portugal","United Arab Emirates",2009,95.68
"85532","Portugal","Oman",2009,3.55
"85533","Portugal","Afghanistan",2009,0.01
"85534","Portugal","Turkmenistan",2009,0.84
"85535","Portugal","Tajikistan",2009,0.01
"85536","Portugal","Kyrgyzstan",2009,0.63
"85537","Portugal","Uzbekistan",2009,0.25
"85538","Portugal","Kazakhstan",2009,1.95
"85539","Portugal","China",2009,650.07
"85540","Portugal","Hong Kong",2009,NA
"85541","Portugal","Mongolia",2009,0.12
"85542","Portugal","Taiwan",2009,NA
"85543","Portugal","North Korea",2009,0
"85544","Portugal","South Korea",2009,62.69
"85545","Portugal","Japan",2009,222.95
"85546","Portugal","India",2009,64.51
"85547","Portugal","Bhutan",2009,0
"85548","Portugal","Pakistan",2009,19.49
"85549","Portugal","Bangladesh",2009,1.77
"85550","Portugal","Myanmar",2009,0.1
"85551","Portugal","Sri Lanka",2009,3.3
"85552","Portugal","Maldives",2009,0.08
"85553","Portugal","Nepal",2009,0.04
"85554","Portugal","Thailand",2009,33.14
"85555","Portugal","Cambodia",2009,0.22
"85556","Portugal","Laos",2009,0.03
"85557","Portugal","Vietnam",2009,10.4
"85558","Portugal","Malaysia",2009,20.54
"85559","Portugal","Singapore",2009,56.24
"85560","Portugal","Brunei",2009,0.17
"85561","Portugal","Philippines",2009,3.26
"85562","Portugal","Indonesia",2009,12.65
"85563","Portugal","East Timor",2009,NA
"85564","Portugal","Australia",2009,104.76
"85565","Portugal","Papua New Guinea",2009,0
"85566","Portugal","New Zealand",2009,12.86
"85567","Portugal","Vanuatu",2009,0
"85568","Portugal","Solomon Islands",2009,0
"85569","Portugal","Kiribati",2009,0
"85570","Portugal","Tuvalu",2009,0
"85571","Portugal","Fiji",2009,0.01
"85572","Portugal","Tonga",2009,0
"85573","Portugal","Nauru",2009,0
"85574","Portugal","Marshall Islands",2009,NA
"85575","Portugal","Palau",2009,NA
"85576","Portugal","Federated States of Micr",2009,NA
"85577","Portugal","St. Vincent and the Grenadines",2009,NA
"85578","Portugal","Democratic Republic of the Con",2009,6.15
"85579","Portugal","Federated States of Micronesia",2009,NA
"85580","Portugal","Samoa",2009,0
"85581","Germany","United States of America",2009,NA
"85582","Germany","Canada",2009,NA
"85583","Germany","Bahamas",2009,NA
"85584","Germany","Cuba",2009,NA
"85585","Germany","Haiti",2009,NA
"85586","Germany","Dominican Republic",2009,NA
"85587","Germany","Jamaica",2009,NA
"85588","Germany","Trinidad and Tobago",2009,NA
"85589","Germany","Barbados",2009,NA
"85590","Germany","Dominica",2009,NA
"85591","Germany","Grenada",2009,NA
"85592","Germany","St. Lucia",2009,NA
"85593","Germany","St. Vincent and the Gren",2009,NA
"85594","Germany","Antigua & Barbuda",2009,NA
"85595","Germany","St. Kitts and Nevis",2009,NA
"85596","Germany","Mexico",2009,NA
"85597","Germany","Belize",2009,NA
"85598","Germany","Guatemala",2009,NA
"85599","Germany","Honduras",2009,NA
"85600","Germany","El Salvador",2009,NA
"85601","Germany","Nicaragua",2009,NA
"85602","Germany","Costa Rica",2009,NA
"85603","Germany","Panama",2009,NA
"85604","Germany","Colombia",2009,NA
"85605","Germany","Venezuela",2009,NA
"85606","Germany","Guyana",2009,NA
"85607","Germany","Suriname",2009,NA
"85608","Germany","Ecuador",2009,NA
"85609","Germany","Peru",2009,NA
"85610","Germany","Brazil",2009,NA
"85611","Germany","Bolivia",2009,NA
"85612","Germany","Paraguay",2009,NA
"85613","Germany","Chile",2009,NA
"85614","Germany","Argentina",2009,NA
"85615","Germany","Uruguay",2009,NA
"85616","Germany","United Kingdom",2009,NA
"85617","Germany","Ireland",2009,NA
"85618","Germany","Netherlands",2009,NA
"85619","Germany","Belgium",2009,NA
"85620","Germany","Luxembourg",2009,NA
"85621","Germany","France",2009,NA
"85622","Germany","Monaco",2009,NA
"85623","Germany","Liechtenstein",2009,NA
"85624","Germany","Switzerland",2009,NA
"85625","Germany","Spain",2009,NA
"85626","Germany","Andorra",2009,NA
"85627","Germany","Portugal",2009,NA
"85628","Germany","Poland",2009,NA
"85629","Germany","Austria",2009,NA
"85630","Germany","Hungary",2009,NA
"85631","Germany","Czech Republic",2009,NA
"85632","Germany","Slovakia",2009,NA
"85633","Germany","Italy",2009,NA
"85634","Germany","San Marino",2009,NA
"85635","Germany","Malta",2009,NA
"85636","Germany","Albania",2009,NA
"85637","Germany","",2009,NA
"85638","Germany","Macedonia",2009,NA
"85639","Germany","Croatia",2009,NA
"85640","Germany","Yugoslavia",2009,NA
"85641","Germany","Bosnia and Herzegovina",2009,NA
"85642","Germany","Slovenia",2009,NA
"85643","Germany","Greece",2009,NA
"85644","Germany","Cyprus",2009,NA
"85645","Germany","Bulgaria",2009,NA
"85646","Germany","Moldova",2009,NA
"85647","Germany","Romania",2009,NA
"85648","Germany","Russia",2009,NA
"85649","Germany","Estonia",2009,NA
"85650","Germany","Latvia",2009,NA
"85651","Germany","Lithuania",2009,NA
"85652","Germany","Ukraine",2009,NA
"85653","Germany","Belarus",2009,NA
"85654","Germany","Armenia",2009,NA
"85655","Germany","Georgia",2009,NA
"85656","Germany","Azerbaijan",2009,NA
"85657","Germany","Finland",2009,NA
"85658","Germany","Sweden",2009,NA
"85659","Germany","Norway",2009,NA
"85660","Germany","Denmark",2009,NA
"85661","Germany","Iceland",2009,NA
"85662","Germany","Cape Verde",2009,NA
"85663","Germany","Sao Tome and Principe",2009,NA
"85664","Germany","Guinea-Bissau",2009,NA
"85665","Germany","Equatorial Guinea",2009,NA
"85666","Germany","Gambia",2009,NA
"85667","Germany","Mali",2009,NA
"85668","Germany","Senegal",2009,NA
"85669","Germany","Benin",2009,NA
"85670","Germany","Mauritania",2009,NA
"85671","Germany","Niger",2009,NA
"85672","Germany","Ivory Coast",2009,NA
"85673","Germany","Guinea",2009,NA
"85674","Germany","Burkina Faso",2009,NA
"85675","Germany","Liberia",2009,NA
"85676","Germany","Sierra Leone",2009,NA
"85677","Germany","Ghana",2009,NA
"85678","Germany","Togo",2009,NA
"85679","Germany","Cameroon",2009,NA
"85680","Germany","Nigeria",2009,NA
"85681","Germany","Gabon",2009,NA
"85682","Germany","Central African Republic",2009,NA
"85683","Germany","Chad",2009,NA
"85684","Germany","Congo",2009,NA
"85685","Germany","Democratic Republic of t",2009,NA
"85686","Germany","Uganda",2009,NA
"85687","Germany","Kenya",2009,NA
"85688","Germany","Tanzania",2009,NA
"85689","Germany","Burundi",2009,NA
"85690","Germany","Rwanda",2009,NA
"85691","Germany","Somalia",2009,NA
"85692","Germany","Djibouti",2009,NA
"85693","Germany","Ethiopia",2009,NA
"85694","Germany","Eritrea",2009,NA
"85695","Germany","Angola",2009,NA
"85696","Germany","Mozambique",2009,NA
"85697","Germany","Zambia",2009,NA
"85698","Germany","Zimbabwe",2009,NA
"85699","Germany","Malawi",2009,NA
"85700","Germany","South Africa",2009,NA
"85701","Germany","Namibia",2009,NA
"85702","Germany","Lesotho",2009,NA
"85703","Germany","Botswana",2009,NA
"85704","Germany","Swaziland",2009,NA
"85705","Germany","Madagascar",2009,NA
"85706","Germany","Comoros",2009,NA
"85707","Germany","Mauritius",2009,NA
"85708","Germany","Seychelles",2009,NA
"85709","Germany","Morocco",2009,NA
"85710","Germany","Algeria",2009,NA
"85711","Germany","Tunisia",2009,NA
"85712","Germany","Libya",2009,NA
"85713","Germany","Sudan",2009,NA
"85714","Germany","Iran",2009,NA
"85715","Germany","Turkey",2009,NA
"85716","Germany","Iraq",2009,NA
"85717","Germany","Egypt",2009,NA
"85718","Germany","Syria",2009,NA
"85719","Germany","Lebanon",2009,NA
"85720","Germany","Jordan",2009,NA
"85721","Germany","Israel",2009,NA
"85722","Germany","Saudi Arabia",2009,NA
"85723","Germany","Yemen",2009,NA
"85724","Germany","Kuwait",2009,NA
"85725","Germany","Bahrain",2009,NA
"85726","Germany","Qatar",2009,NA
"85727","Germany","United Arab Emirates",2009,NA
"85728","Germany","Oman",2009,NA
"85729","Germany","Afghanistan",2009,NA
"85730","Germany","Turkmenistan",2009,NA
"85731","Germany","Tajikistan",2009,NA
"85732","Germany","Kyrgyzstan",2009,NA
"85733","Germany","Uzbekistan",2009,NA
"85734","Germany","Kazakhstan",2009,NA
"85735","Germany","China",2009,0
"85736","Germany","Hong Kong",2009,NA
"85737","Germany","Mongolia",2009,NA
"85738","Germany","Taiwan",2009,5672.902
"85739","Germany","North Korea",2009,NA
"85740","Germany","South Korea",2009,NA
"85741","Germany","Japan",2009,NA
"85742","Germany","India",2009,NA
"85743","Germany","Bhutan",2009,NA
"85744","Germany","Pakistan",2009,NA
"85745","Germany","Bangladesh",2009,NA
"85746","Germany","Myanmar",2009,NA
"85747","Germany","Sri Lanka",2009,NA
"85748","Germany","Maldives",2009,NA
"85749","Germany","Nepal",2009,NA
"85750","Germany","Thailand",2009,NA
"85751","Germany","Cambodia",2009,NA
"85752","Germany","Laos",2009,NA
"85753","Germany","Vietnam",2009,NA
"85754","Germany","Malaysia",2009,NA
"85755","Germany","Singapore",2009,NA
"85756","Germany","Brunei",2009,NA
"85757","Germany","Philippines",2009,NA
"85758","Germany","Indonesia",2009,NA
"85759","Germany","East Timor",2009,NA
"85760","Germany","Australia",2009,NA
"85761","Germany","Papua New Guinea",2009,NA
"85762","Germany","New Zealand",2009,NA
"85763","Germany","Vanuatu",2009,NA
"85764","Germany","Solomon Islands",2009,NA
"85765","Germany","Kiribati",2009,NA
"85766","Germany","Tuvalu",2009,NA
"85767","Germany","Fiji",2009,NA
"85768","Germany","Tonga",2009,NA
"85769","Germany","Nauru",2009,NA
"85770","Germany","Marshall Islands",2009,NA
"85771","Germany","Palau",2009,NA
"85772","Germany","Federated States of Micr",2009,NA
"85773","Germany","St. Vincent and the Grenadines",2009,NA
"85774","Germany","Democratic Republic of the Con",2009,NA
"85775","Germany","Federated States of Micronesia",2009,NA
"85776","Germany","Samoa",2009,NA
"85777","Poland","United States of America",2009,2143.3
"85778","Poland","Canada",2009,723.19
"85779","Poland","Bahamas",2009,176.37
"85780","Poland","Cuba",2009,13.28
"85781","Poland","Haiti",2009,0.25
"85782","Poland","Dominican Republic",2009,3.46
"85783","Poland","Jamaica",2009,1.02
"85784","Poland","Trinidad and Tobago",2009,2.37
"85785","Poland","Barbados",2009,0.21
"85786","Poland","Dominica",2009,0.24
"85787","Poland","Grenada",2009,0
"85788","Poland","St. Lucia",2009,0.04
"85789","Poland","St. Vincent and the Gren",2009,6.95
"85790","Poland","Antigua & Barbuda",2009,179.92
"85791","Poland","St. Kitts and Nevis",2009,0.97
"85792","Poland","Mexico",2009,269.21
"85793","Poland","Belize",2009,2.93
"85794","Poland","Guatemala",2009,2.73
"85795","Poland","Honduras",2009,0.96
"85796","Poland","El Salvador",2009,0.31
"85797","Poland","Nicaragua",2009,0.88
"85798","Poland","Costa Rica",2009,3.5
"85799","Poland","Panama",2009,41.48
"85800","Poland","Colombia",2009,21.93
"85801","Poland","Venezuela",2009,8.3
"85802","Poland","Guyana",2009,1.05
"85803","Poland","Suriname",2009,4.27
"85804","Poland","Ecuador",2009,3.89
"85805","Poland","Peru",2009,15.87
"85806","Poland","Brazil",2009,300.19
"85807","Poland","Bolivia",2009,0.74
"85808","Poland","Paraguay",2009,0.99
"85809","Poland","Chile",2009,34.06
"85810","Poland","Argentina",2009,65.55
"85811","Poland","Uruguay",2009,7.09
"85812","Poland","United Kingdom",2009,7289.98
"85813","Poland","Ireland",2009,518.05
"85814","Poland","Netherlands",2009,5306.94
"85815","Poland","Belgium",2009,3453.82
"85816","Poland","Luxembourg",2009,157.13
"85817","Poland","France",2009,8730.1
"85818","Poland","Monaco",2009,NA
"85819","Poland","Liechtenstein",2009,NA
"85820","Poland","Switzerland",2009,1035.54
"85821","Poland","Spain",2009,3504.03
"85822","Poland","Andorra",2009,NA
"85823","Poland","Portugal",2009,453.44
"85824","Poland","Germany",2009,NA
"85825","Poland","Austria",2009,1998.83
"85826","Poland","Hungary",2009,3169.42
"85827","Poland","Czech Republic",2009,7308.7
"85828","Poland","Slovakia",2009,2853.94
"85829","Poland","Italy",2009,9264.8
"85830","Poland","San Marino",2009,NA
"85831","Poland","Malta",2009,25.72
"85832","Poland","Albania",2009,29.1
"85833","Poland","",2009,NA
"85834","Poland","Macedonia",2009,83.22
"85835","Poland","Croatia",2009,395.36
"85836","Poland","Yugoslavia",2009,229.43
"85837","Poland","Bosnia and Herzegovina",2009,132.47
"85838","Poland","Slovenia",2009,502.74
"85839","Poland","Greece",2009,690.73
"85840","Poland","Cyprus",2009,30.18
"85841","Poland","Bulgaria",2009,519.3
"85842","Poland","Moldova",2009,87.6
"85843","Poland","Romania",2009,1938.75
"85844","Poland","Russia",2009,4213.64
"85845","Poland","Estonia",2009,577.35
"85846","Poland","Latvia",2009,790.76
"85847","Poland","Lithuania",2009,1827.89
"85848","Poland","Ukraine",2009,2170.31
"85849","Poland","Belarus",2009,786.87
"85850","Poland","Armenia",2009,33.96
"85851","Poland","Georgia",2009,38.72
"85852","Poland","Azerbaijan",2009,25.5
"85853","Poland","Finland",2009,1180.53
"85854","Poland","Sweden",2009,3651.38
"85855","Poland","Norway",2009,1867.64
"85856","Poland","Denmark",2009,2124.77
"85857","Poland","Iceland",2009,42.29
"85858","Poland","Cape Verde",2009,0.08
"85859","Poland","Sao Tome and Principe",2009,0.03
"85860","Poland","Guinea-Bissau",2009,0.41
"85861","Poland","Equatorial Guinea",2009,3.2
"85862","Poland","Gambia",2009,0.89
"85863","Poland","Mali",2009,2.82
"85864","Poland","Senegal",2009,8.78
"85865","Poland","Benin",2009,20.98
"85866","Poland","Mauritania",2009,7.92
"85867","Poland","Niger",2009,1.57
"85868","Poland","Ivory Coast",2009,15.77
"85869","Poland","Guinea",2009,10.17
"85870","Poland","Burkina Faso",2009,2.22
"85871","Poland","Liberia",2009,175.46
"85872","Poland","Sierra Leone",2009,3.27
"85873","Poland","Ghana",2009,27.2
"85874","Poland","Togo",2009,0.89
"85875","Poland","Cameroon",2009,7.55
"85876","Poland","Nigeria",2009,113.13
"85877","Poland","Gabon",2009,2.84
"85878","Poland","Central African Republic",2009,0.01
"85879","Poland","Chad",2009,0.92
"85880","Poland","Congo",2009,11.65
"85881","Poland","Democratic Republic of t",2009,NA
"85882","Poland","Uganda",2009,7.42
"85883","Poland","Kenya",2009,26.75
"85884","Poland","Tanzania",2009,33.96
"85885","Poland","Burundi",2009,1.36
"85886","Poland","Rwanda",2009,1.04
"85887","Poland","Somalia",2009,0
"85888","Poland","Djibouti",2009,1.54
"85889","Poland","Ethiopia",2009,5.88
"85890","Poland","Eritrea",2009,0.08
"85891","Poland","Angola",2009,29.56
"85892","Poland","Mozambique",2009,3.84
"85893","Poland","Zambia",2009,0.25
"85894","Poland","Zimbabwe",2009,0.39
"85895","Poland","Malawi",2009,1.25
